url,OPEN DATE,CLOSED DATE,SUBJECT,model,color,price,currency,availability,description,raw_description,avg_rating,review_count,images,available_sizes,uniq_id,scraped_at,,,,,,,,
https://www.nike.com/t/knicks-icon-edition-2020-nba-swingman-jersey-gxdwkz,08-05-2016 16.28,09/18/2016 09:32:00 AM,Jersey,14173989,Sail/Pearl White,63.97,USD,InStock," Chilly nights call for a cool layer—and we’ve got just the one. Discover out-of-this-world comfort in this cozy pullover hoodie. Made with soft fleece, its unique cut-and-sew design and galactic-inspired graphics give it a wave of interstellar style.BenefitsFleece feels supersoft and has a lightly fuzzy feel inside so you can stay warm and comfy.Hood with a drawstring offers adjustable coverage.Product DetailsStandard fit for a relaxed, easy feelRibbed hem and cuffsKangaroo pocketBody: 80-82% cotton/18-20% polyester. Hood lining: 100% cotton.Machine washImportedShown: Sail/Pearl WhiteStyle: DV9617-133","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>Chilly nights call for a cool layer—and we’ve got just the one. Discover out-of-this-world comfort in this cozy pullover hoodie. Made with soft fleece, its unique cut-and-sew design and galactic-inspired graphics give it a wave of interstellar style.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Fleece feels supersoft and has a lightly fuzzy feel inside so you can stay warm and comfy.</li><li>Hood with a drawstring offers adjustable coverage.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Standard fit for a relaxed, easy feel</li><li>Ribbed hem and cuffs</li><li>Kangaroo pocket</li><li>Body: 80-82% cotton/18-20% polyester. Hood lining: 100% cotton.</li><li>Machine wash</li><li>Imported</li><li>Shown: Sail/Pearl White</li><li>Style: DV9617-133</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/0731e42b-e703-4af3-9cdc-0e49840b338f/sportswear-club-mens-pullover-hoodie-kmf2kK.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/13202031-2c27-4585-a1ca-f0f099408f56/sportswear-club-mens-pullover-hoodie-kmf2kK.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d5912d07-100e-4005-8293-21b3acb8ae0e/sportswear-club-mens-pullover-hoodie-kmf2kK.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/0a32a180-4dd7-4755-8d5e-d1774c1027c3/sportswear-club-mens-pullover-hoodie-kmf2kK.png",S | M | L | XL | 2XL | 3XL,4c0df4c7-c999-519a-abfa-68750ad4d8f4,20-09-2022 23.49,,,,,,,,
https://www.nike.com/t/oregon-mens-max-90-t-shirt-S2Lq7n,08-06-2016 11.53,08/18/2016 11:29:00 AM,T-Shirt,14076506,Black/White/Metallic Gold,85.97,USD,OutOfStock,"SHOUT-OUT TO THE 312.The Air Jordan Legacy 312 celebrates MJ's legacy with this shout-out to Chicago's 312 area code. The design creates a modern mash-up of iconic Jordan elements.BenefitsDesign combines iconic Air Jordan elements from the AJ3, AJ1, and Alpha Force.Leather, synthetic and/or textile upper adds a midfoot strap for a secure fit.Visible Air-Sole unit in the heel provides responsive cushioning.Shown: Black/White/Metallic GoldStyle: CD9054-071","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">SHOUT-OUT TO THE 312.</b></p><br/><p>The Air Jordan Legacy 312 celebrates MJ's legacy with this shout-out to Chicago's 312 area code. The design creates a modern mash-up of iconic Jordan elements.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Design combines iconic Air Jordan elements from the AJ3, AJ1, and Alpha Force.</li><li>Leather, synthetic and/or textile upper adds a midfoot strap for a secure fit.</li><li>Visible Air-Sole unit in the heel provides responsive cushioning.</li><li>Shown: Black/White/Metallic Gold</li><li>Style: CD9054-071</li></ul></div>",4.8,5,,,d1ead403-e43e-564b-80b9-6450f18cb05f,20-09-2022 23.50,,,,,,,,
https://www.nike.com/t/sportswear-mens-logo-t-shirt-vKCNwD,08-08-2016 11.27,08-09-2016 16.05,T-Shirt,13832737,Bleached Coral,34.97,USD,InStock,"A SWOOSH BY ANY OTHER NAME.Love is in the Swoosh and this tee is all about it. Made with soft cotton and a roomy fit, it features an embroidered rose design that celebrates Valentine's Day.BenefitsEveryday cotton fabric feels soft and light.Slightly dropped shoulders and a loose fit provide a comfortable, confident feel.Product DetailsLoose fit for a roomy feelPrinted graphics100% cottonMachine washImportedShown: Bleached CoralStyle: DN5886-697","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">A SWOOSH BY ANY OTHER NAME.</b></p><br/><p>Love is in the Swoosh and this tee is all about it. Made with soft cotton and a roomy fit, it features an embroidered rose design that celebrates Valentine's Day.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Everyday cotton fabric feels soft and light.</li><li>Slightly dropped shoulders and a loose fit provide a comfortable, confident feel.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Loose fit for a roomy feel</li><li>Printed graphics</li><li>100% cotton</li><li>Machine wash</li><li>Imported</li><li>Shown: Bleached Coral</li><li>Style: DN5886-697</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/ededaf67-b3bc-4b11-a7f8-bd00d4d855d6/sportswear-womens-t-shirt-hRqn3F.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/e48c8a6f-f1be-45b1-a31b-e49fac81406d/sportswear-womens-t-shirt-hRqn3F.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/5e9319e4-200b-4976-b074-1ec75a3c2ee0/sportswear-womens-t-shirt-hRqn3F.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/35c12054-0cb2-40c2-91cf-7efd3131e3f8/sportswear-womens-t-shirt-hRqn3F.png",XS (0–2) | S (4–6),a870603c-a3e2-5757-b20f-fb3abedc55a4,20-09-2022 23.50,,,,,,,,
https://www.nike.com/t/therma-crucial-catch-miami-dolphins-mens-pullover-hoodie-n2VZrQ,08-08-2016 12.08,08-10-2016 11.11,Hoodie,1000134035,Royal,40,USD,OutOfStock,"COMFORTABLE GAME-DAY LOOK.The Nike Dri-FIT Infograph (NFL Buffalo Bills) T-Shirt combines lightweight fabric with sweat-wicking technology to help keep you dry and cool as you show pride for your favorite team.BenefitsNike Dri-FIT technology helps you stay dry, comfortable and focused.Jersey fabric has a soft, lightweight feel.Product Details100% polyesterMachine washImportedShown: RoyalStyle: NS234DA81-7HT","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">COMFORTABLE GAME-DAY LOOK.</b></p><br/><p>The Nike Dri-FIT Infograph (NFL Buffalo Bills) T-Shirt combines lightweight fabric with sweat-wicking technology to help keep you dry and cool as you show pride for your favorite team.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology helps you stay dry, comfortable and focused.</li><li>Jersey fabric has a soft, lightweight feel.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Royal</li><li>Style: NS234DA81-7HT</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/1e1a1e0c-ce3d-4783-9e4e-9999bacf15bf/dri-fit-infograph-buffalo-bills-mens-t-shirt-5stdXJ.png",,0b1d5a65-d256-54b4-8afb-30cb9965916e,20-09-2022 23.50,,,,,,,,
https://www.nike.com/t/sportswear-tech-fleece-little-kids-joggers-1LgwDr,08-09-2016 9.56,08-11-2016 13.59,Shorts,13936579,Dark Driftwood/Canyon Purple/Dark Smoke Grey/Light Iron Ore,85,USD,InStock," From city hikes to canyon trails and long walks on the beach, the Nike ACG Air Deschutz+ is built to get you places. Its classic '90s look pairs with a rugged, outdoor-inspired design made with quick-drying materials and plush cushioning. Strap in and let your journey begin.Northwest TestedThis product was designed and tested in Oregon, USA. The state's vast wilderness and climate served as inspiration for the sandal's look and purpose.Time-Tested ComfortNike Air in the heel gives you cushioning for those wet and rocky adventures.Adventure ApprovedWhether you're splashing in creeks or hopping boulders, the quick-drying materials in the upper and sticky rubber outsole keep you ready for the outdoors.On-the-Go AdjustmentsHook-and-loop straps let you quickly personalize the fit to match the day's adventure.More BenefitsGraphics are inspired by cross sections of rocks on Mt. St. Helens.Textured footbed helps hold your foot in place.Shown: Dark Driftwood/Canyon Purple/Dark Smoke Grey/Light Iron OreStyle: DQ4457-200Nike ACGReady to conquer or escape the urban landscape, Nike All Conditions Gear outfits you in modern wear that tackles the elements. Wind- and waterproof fabrics and breathable technologies keep you covered, while next-level design equips you with versatile storage and style options.","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>From city hikes to canyon trails and long walks on the beach, the Nike ACG Air Deschutz+ is built to get you places. Its classic '90s look pairs with a rugged, outdoor-inspired design made with quick-drying materials and plush cushioning. Strap in and let your journey begin.</p><br/><p><b class=""headline-5"">Northwest Tested</b></p><p>This product was designed and tested in Oregon, USA. The state's vast wilderness and climate served as inspiration for the sandal's look and purpose.</p><br/><p><b class=""headline-5"">Time-Tested Comfort</b></p><p>Nike Air in the heel gives you cushioning for those wet and rocky adventures.</p><br/><p><b class=""headline-5"">Adventure Approved</b></p><p>Whether you're splashing in creeks or hopping boulders, the quick-drying materials in the upper and sticky rubber outsole keep you ready for the outdoors.</p><br/><p><b class=""headline-5"">On-the-Go Adjustments</b></p><p>Hook-and-loop straps let you quickly personalize the fit to match the day's adventure.</p><br/><p><b class=""headline-5"">More Benefits</b></p><ul><li>Graphics are inspired by cross sections of rocks on Mt. St. Helens.</li><li>Textured footbed helps hold your foot in place.</li><li>Shown: Dark Driftwood/Canyon Purple/Dark Smoke Grey/Light Iron Ore</li><li>Style: DQ4457-200</li></ul><br/><p><b class=""headline-5"">Nike ACG</b></p><p>Ready to conquer or escape the urban landscape, Nike All Conditions Gear outfits you in modern wear that tackles the elements. Wind- and waterproof fabrics and breathable technologies keep you covered, while next-level design equips you with versatile storage and style options.</p><br/></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/663ddfd5-df85-418a-b696-a08990ca4612/air-deschutz-se-mens-shoes-SgG4sT.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/bebad925-b313-4a16-b74b-2ab3c950db24/air-deschutz-se-mens-shoes-SgG4sT.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/9cbfcfc9-d996-42a7-ad6c-4a9b105e0288/air-deschutz-se-mens-shoes-SgG4sT.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/6d6cd2c5-d2d5-45fd-aaeb-8156e9275352/air-deschutz-se-mens-shoes-SgG4sT.png",M 4 / W 5.5 | M 5 / W 6.5 | M 6 / W 7.5 | M 7 / W 8.5 | M 8 / W 9.5 | M 9 / W 10.5 | M 10 / W 11.5 | M 11 / W 12.5 | M 12 / W 13.5 | M 13 / W 14.5,53f5a842-8edf-5815-b5eb-9e9f60f609ae,20-09-2022 23.51,,,,,,,,
https://www.nike.com/t/croatia-2022-23-stadium-away-womens-dri-fit-soccer-jersey-SxfJQn,08-09-2016 10.07,08-09-2016 14.00,Jersey,14165170,Siren Red,36.97,USD,OutOfStock,"COORDINATED SEPARATES FOR FUN.The Nike Set includes a sweat-wicking T-shirt and shorts for an easy everyday outfit that's comfortable.BenefitsThe Nike Dri-FIT T-Shirt is 100% made for play. This active top is made of soft, sweat-wicking fabric to help you stay dry with every run, skip and jump.Run, jump and play in the Nike Dri-FIT Shorts. This classic style is breathable and lightweight so your little athlete can keep at it in comfort.Product Details100% PolyesterMachine washImportedShown: Siren RedStyle: 86J179-R3R","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">COORDINATED SEPARATES FOR FUN.</b></p><br/><p>The Nike Set includes a sweat-wicking T-shirt and shorts for an easy everyday outfit that's comfortable.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>The Nike Dri-FIT T-Shirt is 100% made for play. This active top is made of soft, sweat-wicking fabric to help you stay dry with every run, skip and jump.</li><li>Run, jump and play in the Nike Dri-FIT Shorts. This classic style is breathable and lightweight so your little athlete can keep at it in comfort.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% Polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Siren Red</li><li>Style: 86J179-R3R</li></ul></div>",4.7,6,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/706abf03-1409-47d9-a682-c76669b95c9e/dri-fit-little-kids-t-shirt-and-shorts-set-jTmRMd.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/0cd72e93-10e0-4b80-b7e6-c6280c284065/dri-fit-little-kids-t-shirt-and-shorts-set-jTmRMd.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/c64df72f-ad18-4bad-af7c-be976e2cf9fb/dri-fit-little-kids-t-shirt-and-shorts-set-jTmRMd.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/92b49882-ffc9-42aa-9e88-f3c07f57abd0/dri-fit-little-kids-t-shirt-and-shorts-set-jTmRMd.png",,a89f01e7-ace5-54fb-a427-c8e42b8d528e,20-09-2022 23.51,,,,,,,,
https://www.nike.com/t/therma-lockup-kansas-city-chiefs-mens-full-zip-hoodie-Tbtw3q,08-09-2016 10.20,08-10-2016 11.07,Hoodie,12270545,Field Purple/Dark Steel Grey/White/White,80,USD,InStock,REP YOUR TEAM.The Sacramento Kings Icon Edition Nike NBA Swingman Shorts are inspired by the authentic NBA shorts. They feature sweat-wicking fabric and side pockets for easy-access storage. Design details match your team's on-court look. This product is made with 100% recycled polyester fibers.BenefitsDri-FIT technology helps keep you dry and comfortable.Double-knit mesh is lightweight yet durable.Hem vents let you move freely.Product DetailsSide seam pockets100% recycled polyesterMachine washImportedShown: Field Purple/Dark Steel Grey/White/WhiteStyle: AJ5647-504,"<div class=""pi-pdpmainbody""><p><b class=""headline-5"">REP YOUR TEAM.</b></p><br/><p>The Sacramento Kings Icon Edition Nike NBA Swingman Shorts are inspired by the authentic NBA shorts. They feature sweat-wicking fabric and side pockets for easy-access storage. Design details match your team's on-court look. This product is made with 100% recycled polyester fibers.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Dri-FIT technology helps keep you dry and comfortable.</li><li>Double-knit mesh is lightweight yet durable.</li><li>Hem vents let you move freely.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Side seam pockets</li><li>100% recycled polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Field Purple/Dark Steel Grey/White/White</li><li>Style: AJ5647-504</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/645e0236-0f9b-4026-a297-4161cfe42624/sacramento-kings-icon-edition-mens-nba-swingman-shorts-DXdKVk.png",S | M | L | XL | 2XL,a6c17445-8a68-5c0a-83c9-34cecfbefdae,20-09-2022 23.51,,,,,,,,
https://www.nike.com/t/dri-fit-primetime-logo-san-francisco-giants-mens-shorts-z0DGWC,08-09-2016 14.44,08-11-2016 14.01,Shorts,13731002,Midnight Navy,115,USD,InStock,LOYALTY TO YOUR TEAM.The MLB Houston Astros Jersey helps deliver a comfortable fit with its polyester material. It features team details to add authenticity to your look on game day.Product Details100% polyesterMachine washImportedShown: Midnight NavyStyle: T773HUNUHUS-XVU,"<div class=""pi-pdpmainbody""><p><b class=""headline-5"">LOYALTY TO YOUR TEAM.</b></p><br/><p>The MLB Houston Astros Jersey helps deliver a comfortable fit with its polyester material. It features team details to add authenticity to your look on game day.</p><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Midnight Navy</li><li>Style: T773HUNUHUS-XVU</li></ul></div>",4.8,5,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/ea16c21e-5a88-4fba-bf7c-c1c5b02e6b5d/houston-astros-womens-replica-baseball-jersey-LXLpBw.png",S (4–6) | M (8–10) | L (12–14) | XL (16–18) | 2XL (20–22),ecfe8f36-7044-5af2-a9d2-481945ca7b85,20-09-2022 23.51,,,,,,,,
https://www.nike.com/t/city-connect-wordmark-kansas-city-royals-mens-t-shirt-8VMhxT,08-10-2016 8.58,08/18/2016 08:21:00 AM,T-Shirt,13333811,Black,28,USD,OutOfStock,"A LIGHTWEIGHT FAVORITE.An outdoor staple, now made with 100% organic cotton fibers. The Nike ACG AW84 cap continues our sustainability journey in a classic 5-panel design. A lightweight, woven crown has a an adjustable strap at the back so you can find the right fit with ease.Northwest TestedThis product was designed and tested in Oregon, USA.Coverage That Feels LightWoven fabric throughout the 5-panel crown has a soft, lightweight feel.Adjusts To Feel RightAn adjustable strap at the back lets you customize your fit.Product DetailsBody and Front Lining: 100% cottonHand washImportedShown: BlackStyle: DC9064-010","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">A LIGHTWEIGHT FAVORITE.</b></p><br/><p>An outdoor staple, now made with 100% organic cotton fibers. The Nike ACG AW84 cap continues our sustainability journey in a classic 5-panel design. A lightweight, woven crown has a an adjustable strap at the back so you can find the right fit with ease.</p><br/><p><b class=""headline-5"">Northwest Tested</b></p><p>This product was designed and tested in Oregon, USA.</p><br/><p><b class=""headline-5"">Coverage That Feels Light</b></p><p>Woven fabric throughout the 5-panel crown has a soft, lightweight feel.</p><br/><p><b class=""headline-5"">Adjusts To Feel Right</b></p><p>An adjustable strap at the back lets you customize your fit.</p><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Body and Front Lining: 100% cotton</li><li>Hand wash</li><li>Imported</li><li>Shown: Black</li><li>Style: DC9064-010</li></ul></div>",5,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/b1600d2b-d704-4af2-9d05-18fddfbfcf95/acg-aw84-cap-CXGkP9.png",,d1ec1950-d729-5857-9dbd-35706fa3479f,20-09-2022 23.51,,,,,,,,
https://www.nike.com/t/portugal-2022-23-stadium-home-mens-dri-fit-soccer-shorts-whL9Wc,08-10-2016 9.48,08-11-2016 14.00,Shorts,13152603,Desert Orange,22.97,USD,OutOfStock,"CLEAN LINES, CLASSIC LOOKS.The Nike College Heritage86 (Texas) Hat serves up a Longhorns graphic and our legendary logo, bringing clean styling to a classic 6-panel look.Benefits6-panel design provides durability.Adjustable closure on the back offers a personalized fit.Embroidered eyelets add breathability.Product Details100% cottonHand washImportedShown: Desert OrangeStyle: DH2271-802","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">CLEAN LINES, CLASSIC LOOKS.</b></p><br/><p>The Nike College Heritage86 (Texas) Hat serves up a Longhorns graphic and our legendary logo, bringing clean styling to a classic 6-panel look.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>6-panel design provides durability.</li><li>Adjustable closure on the back offers a personalized fit.</li><li>Embroidered eyelets add breathability.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>100% cotton</li><li>Hand wash</li><li>Imported</li><li>Shown: Desert Orange</li><li>Style: DH2271-802</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/8eb30c90-1d89-4bfb-ba92-e5fe033025bf/heritage86-texas-hat-tDP793.png",,479eaaf9-7426-50bd-9815-3cc9e7f941ec,20-09-2022 23.51,,,,,,,,
https://www.nike.com/t/legacy91-unc-hat-m8jP7l,08-10-2016 10.03,08-11-2016 9.18,Hat,13890952,Midnight Navy/White/Midnight Navy,90,USD,InStock," Like other jerseys from our Stadium collection, this one pairs replica design details with sweat-wicking technology to give you a game-ready look inspired by your favorite team. This product is made with 100% recycled polyester fibers.BenefitsNike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.Replica design is modeled after what the pros wear on the field.Product DetailsSlim fit for a tailored feel100% polyesterMachine washImportedShown: Midnight Navy/White/Midnight NavyStyle: DJ7781-411","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>Like other jerseys from our Stadium collection, this one pairs replica design details with sweat-wicking technology to give you a game-ready look inspired by your favorite team. This product is made with 100% recycled polyester fibers.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.</li><li>Replica design is modeled after what the pros wear on the field.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Slim fit for a tailored feel</li><li>100% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Midnight Navy/White/Midnight Navy</li><li>Style: DJ7781-411</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/45cbc81c-d662-40f9-b367-136212eae56a/paris-saint-germain-2022-23-stadium-home-womens-dri-fit-soccer-jersey-QTnL5P.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/46c6d70d-a495-43ef-b837-8db0e534484b/paris-saint-germain-2022-23-stadium-home-womens-dri-fit-soccer-jersey-QTnL5P.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a14655eb-7903-40b5-a632-da26091f7d78/paris-saint-germain-2022-23-stadium-home-womens-dri-fit-soccer-jersey-QTnL5P.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/08181dd4-5d81-4f96-86b0-fe8418f0d6c7/paris-saint-germain-2022-23-stadium-home-womens-dri-fit-soccer-jersey-QTnL5P.png",XS (0–2) | S (4–6) | M (8–10) | L (12–14) | XL (16–18),35a6ff84-4ed9-53f0-9c58-2c114d3c42b4,20-09-2022 23.52,,,,,,,,
https://www.nike.com/t/rewind-playback-helmet-tennessee-titans-mens-long-sleeve-t-shirt-dq5Ngw,08-10-2016 10.22,08-11-2016 5.31,T-Shirt,13919312,Flat Silver,37.97,USD,InStock," Rep your favorite team with proud Spartans graphics on this sweat-wicking Michigan State hooded tee. Perfect for game day or the offseason, it lets you cover up when you need to—without the bulk.BenefitsNike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.Knit fabric feels soft against your skin.Product Details""Nike Campus"" label at hem58% cotton/42% polyesterMachine washImportedShown: Flat SilverStyle: DO4822-007","<div class=""pi-pdpmainbody""><p><b class=""headline-5""> </b></p><br/><p>Rep your favorite team with proud Spartans graphics on this sweat-wicking Michigan State hooded tee. Perfect for game day or the offseason, it lets you cover up when you need to—without the bulk.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology moves sweat away from your skin for quicker evaporation, helping you stay dry and comfortable.</li><li>Knit fabric feels soft against your skin.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>""Nike Campus"" label at hem</li><li>58% cotton/42% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Flat Silver</li><li>Style: DO4822-007</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/46157ff4-dda7-409c-8012-e1f1cd134042/dri-fit-michigan-state-mens-long-sleeve-hooded-t-shirt-vgvSg4.png",S | 2XL | 3XL,04799043-648c-55fb-a091-ab0b9b6dac15,20-09-2022 23.52,,,,,,,,
https://www.nike.com/t/denver-nuggets-filip-pagowski-mens-nba-t-shirt-WXs14r,08-10-2016 11.11,08-10-2016 11.15,T-Shirt,14233912,Black,40,USD,InStock,"SHOWCASE YOUR SUPPORT.Join the NFL in a great cause with the Nike Dri-FIT Crucial Catch (NFL Tampa Bay Buccaneers) T-Shirt. It's designed with sweat-wicking technology to help keep you dry and comfortable as you proudly rep your team.BenefitsNike Dri-FIT technology helps you stay dry, comfortable and focused.Jersey fabric has a soft, lightweight feel.Product Details57% cotton/43% polyesterMachine washImportedShown: BlackStyle: NS5400AZUV-8UQ","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">SHOWCASE YOUR SUPPORT.</b></p><br/><p>Join the NFL in a great cause with the Nike Dri-FIT Crucial Catch (NFL Tampa Bay Buccaneers) T-Shirt. It's designed with sweat-wicking technology to help keep you dry and comfortable as you proudly rep your team.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Nike Dri-FIT technology helps you stay dry, comfortable and focused.</li><li>Jersey fabric has a soft, lightweight feel.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>57% cotton/43% polyester</li><li>Machine wash</li><li>Imported</li><li>Shown: Black</li><li>Style: NS5400AZUV-8UQ</li></ul></div>",,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/b8dd640a-f4a0-45c1-903c-399804c2491b/dri-fit-crucial-catch-tampa-bay-buccaneers-womens-t-shirt-61gvb0.png",XS (0–2) | S (4–6) | M (8–10) | L (12–14) | XL (16–18),fb372f4d-2693-55e8-9f82-faf711383dc0,20-09-2022 23.52,,,,,,,,
https://www.nike.com/t/hurley-palmdale-boys-board-shorts-rJTJtK,08-10-2016 13.29,08/15/2016 10:01:00 AM,Shorts,13733284,Multi-Color,32.97,USD,OutOfStock,"COMFORT FROM TOP TO BOTTOM.The Nike Set includes a T-Shirt and Shorts to keep little ones comfy all day long.BenefitsCotton fabric feels soft and comfortable.Ribbed collar stretches for comfort.The shorts are made with French terry fabric that feels soft and smooth on the outside and gently textured on the inside.Product DetailsStandard fit for a relaxed, easy feelT:Shirt: 100% Cotton Shorts: 60% Cotton, 40% PolyesterTop：Hand WashImportedShown: Multi-ColorStyle: 76H749-023","<div class=""pi-pdpmainbody""><p><b class=""headline-5"">COMFORT FROM TOP TO BOTTOM.</b></p><br/><p>The Nike Set includes a T-Shirt and Shorts to keep little ones comfy all day long.</p><br/><p><b class=""headline-5"">Benefits</b></p><ul><li>Cotton fabric feels soft and comfortable.</li><li>Ribbed collar stretches for comfort.</li><li>The shorts are made with French terry fabric that feels soft and smooth on the outside and gently textured on the inside.</li></ul><br/><p><b class=""headline-5"">Product Details</b></p><ul><li>Standard fit for a relaxed, easy feel</li><li>T:Shirt: 100% Cotton Shorts: 60% Cotton, 40% Polyester</li><li>Top：Hand Wash</li><li>Imported</li><li>Shown: Multi-Color</li><li>Style: 76H749-023</li></ul></div>",5,3,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/5ca09c88-fbf5-4487-bc0e-cbe82799dd44/sportswear-toddler-t-shirt-and-shorts-set-TBZNDt.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/09dd5257-7934-48c5-98a7-f690f8c5521d/sportswear-toddler-t-shirt-and-shorts-set-TBZNDt.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/9a15028a-ada2-4129-b520-bb0c1d625e33/sportswear-toddler-t-shirt-and-shorts-set-TBZNDt.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/f0b92ea5-d7ee-4042-83ad-ae8f50186902/sportswear-toddler-t-shirt-and-shorts-set-TBZNDt.png",,f5115f37-52bc-5605-8784-28f5fbf09539,20-09-2022 23.52,,,,,,,,
